release_year,genres
2012,['Action']
2012,['Action']
2012,"['Action', 'Indie']"
2012,['Adventure']
2012,['Strategy']
2012,['Adventure']
2012,['Strategy']
2012,['Action']
2012,"['Action', 'Indie', 'Strategy']"
2012,['Action']
2012,"['Casual', 'Indie']"
2012,['Action']
2012,"['Casual', 'Indie', 'Strategy']"
2012,"['Action', 'Racing']"
2012,['Simulation']
2012,['Action']
2012,['Simulation']
2012,['Action']
2012,"['Indie', 'Strategy']"
2012,['Simulation']
2012,"['Action', 'Strategy']"
2012,['Action']
2012,['Action']
2012,['Action']
2012,"['Action', 'Indie', 'Simulation', 'Strategy']"
2012,['Action']
2005,['RPG']
2010,"['Action', 'Indie', 'RPG']"
2012,"['Indie', 'Casual']"
2012,['Simulation']
2012,['Simulation']
2012,['Simulation']
2012,['Action']
2012,['Action']
2012,['Action']
2012,['Action']
2012,['Action']
2012,['Indie']
2012,['Action']
2012,['Action']
2012,['Action']
2012,['Action']
2012,['Action']
2012,['Action']
2012,['Action']
2012,['Action']
2012,['Indie']
2012,"['Action', 'Adventure']"
2011,"['Adventure', 'Indie', 'RPG']"
2012,"['Action', 'Indie']"
2012,['Action']
2012,"['Action', 'Indie', 'Casual']"
2012,['Strategy']
2012,"['Action', 'Simulation']"
2012,['Action']
2012,['Strategy']
2012,"['Action', 'Indie', 'Strategy']"
2012,"['Action', 'Indie', 'Strategy']"
2012,"['Action', 'Indie', 'Strategy']"
2012,"['Action', 'Indie', 'Strategy']"
2012,"['Action', 'Indie', 'Strategy']"
2012,"['Action', 'Indie', 'Strategy']"
2012,"['RPG', 'Strategy']"
2012,['Action']
2012,['Action']
2012,['Action']
2012,['Action']
2012,['Action']
2012,['Action']
2012,['Strategy']
2012,['Adventure']
2012,['Action']
2012,"['Action', 'Strategy']"
2012,['Animation &amp; Modeling']
2012,"['Action', 'Indie']"
2012,"['Action', 'Indie', 'Strategy']"
2012,['Action']
2012,"['Action', 'Indie']"
2012,"['Action', 'RPG']"
2012,['Strategy']
2012,['Strategy']
2012,['Strategy']
2012,['Strategy']
2012,['Strategy']
2012,"['Casual', 'Simulation']"
2012,['Strategy']
2012,['Strategy']
2012,"['Adventure', 'Indie']"
2012,['Action']
2012,"['Action', 'RPG']"
2012,"['Action', 'Racing']"
2012,"['Action', 'Adventure']"
2012,"['Action', 'Strategy', 'RPG', 'Indie']"
2012,['Strategy']
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Adventure', 'Indie']"
2012,"['Indie', 'Strategy']"
2012,"['Action', 'Indie']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Action', 'Indie']"
2012,"['Simulation', 'Strategy']"
2012,"['Strategy', 'Casual']"
2012,['Strategy']
2012,"['Action', 'Indie']"
2012,"['Free to Play', 'Massively Multiplayer', 'RPG']"
2012,"['Action', 'Adventure']"
2012,"['Action', 'Adventure']"
2012,"['Action', 'Adventure', 'Strategy', 'RPG', 'Indie']"
2012,"['Action', 'Adventure', 'Indie', 'Simulation']"
2006,['Action']
2004,['RPG']
2012,"['Action', 'RPG']"
2012,['RPG']
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2003,"['Action', 'Adventure', 'Indie']"
2012,"['Action', 'Adventure']"
2012,['Racing']
2012,"['Adventure', 'Indie']"
2012,"['Indie', 'Strategy']"
2012,"['Action', 'Free to Play', 'Massively Multiplayer']"
2012,['Strategy']
2012,['Strategy']
2012,"['Strategy', 'Indie', 'Simulation']"
2012,"['Action', 'Indie']"
2012,"['Action', 'Adventure', 'Indie']"
2012,"['Action', 'Indie', 'Simulation']"
2012,['Adventure']
2012,['Action']
2012,['Action']
2012,['Action']
2012,['Action']
2012,"['Action', 'Adventure']"
2012,"['Action', 'Adventure']"
2012,['Racing']
2012,"['Action', 'Adventure']"
2012,['Racing']
2012,['Racing']
2012,['Racing']
2012,['Racing']
2004,"['RPG', 'Strategy']"
2012,['Action']
2012,['Action']
2012,['Action']
2012,['Action']
2012,['Action']
2012,['Action']
2012,['Simulation']
2012,['Simulation']
2012,['Simulation']
2012,['Strategy']
2012,['Strategy']
2012,['Strategy']
2012,['Strategy']
2012,['Strategy']
2012,['Simulation']
2012,"['Action', 'Adventure', 'Indie']"
2012,"['Action', 'Indie']"
2012,['Action']
2012,"['Action', 'Indie']"
2005,"['Racing', 'Simulation', 'Sports']"
2012,['Simulation']
2012,"['Adventure', 'Indie']"
2012,"['Adventure', 'Indie']"
2012,"['Strategy', 'Casual']"
2012,"['Strategy', 'Casual']"
2012,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation']"
2012,"['Strategy', 'Indie', 'Casual']"
2003,"['Action', 'Adventure']"
2012,"['Action', 'Adventure']"
2001,"['Action', 'Adventure']"
2012,['Simulation']
2012,"['Action', 'Simulation', 'Strategy']"
2012,"['Action', 'Adventure']"
2012,"['Action', 'Simulation', 'Strategy']"
2012,"['Casual', 'Simulation']"
2012,"['Adventure', 'Indie']"
2012,"['Casual', 'Simulation']"
2012,['Adventure']
2011,['Simulation']
2012,"['RPG', 'Strategy']"
2012,['Strategy']
2012,['Strategy']
2012,['Action']
2012,"['Simulation', 'Strategy']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Casual', 'Simulation']"
2012,"['Action', 'Strategy', 'Indie']"
2012,['RPG']
2012,['Simulation']
2012,"['Indie', 'Casual']"
2013,"['Adventure', 'Casual']"
2013,['Racing']
2013,['Racing']
2013,"['Action', 'Indie']"
2013,['Racing']
2013,['Strategy']
2013,['Simulation']
2013,"['Action', 'Strategy', 'Casual']"
2013,"['Action', 'Strategy']"
2013,"['Indie', 'Strategy']"
2013,"['Strategy', 'Indie', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,"['RPG', 'Strategy']"
2013,['Action']
2013,"['Action', 'RPG']"
2013,"['Action', 'RPG']"
2013,"['Indie', 'Strategy']"
2013,"['Action', 'RPG']"
2013,"['Action', 'RPG']"
2013,"['Action', 'RPG']"
2013,"['Action', 'RPG']"
2013,"['Action', 'Indie', 'Simulation']"
2013,"['Action', 'Indie', 'Simulation']"
2013,['Adventure']
2013,"['Action', 'Simulation']"
2013,"['Action', 'Indie']"
2013,"['Action', 'Adventure']"
2013,"['Strategy', 'Indie']"
2013,"['Action', 'Indie']"
2013,"['Casual', 'Indie']"
2013,['Simulation']
2013,"['Casual', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,['Action']
2013,['Action']
2013,['Action']
2013,['Simulation']
2013,['Action']
2013,['Action']
2013,"['RPG', 'Strategy']"
2013,"['Action', 'Indie']"
2013,"['Simulation', 'Strategy']"
2013,"['Action', 'Adventure', 'Indie', 'Strategy']"
2013,"['Casual', 'Indie', 'Strategy']"
2013,"['Casual', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,"['Simulation', 'Strategy']"
2013,['Adventure']
2013,"['Casual', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,['Action']
2013,"['RPG', 'Web Publishing']"
2013,"['Casual', 'Simulation']"
2013,['Simulation']
2013,"['Casual', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,['Action']
2013,"['Casual', 'Simulation']"
2013,['Action']
2013,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2013,"['Action', 'Indie']"
2013,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
2013,"['Adventure', 'Indie', 'Simulation']"
2013,"['Action', 'Adventure', 'Indie']"
2013,['Strategy']
2013,"['Action', 'Indie']"
2013,['Simulation']
2013,"['Action', 'Racing']"
2013,['Indie']
2013,"['Action', 'Free to Play', 'Indie', 'Strategy']"
1997,"['Action', 'Indie']"
2013,"['Action', 'Adventure']"
2013,"['Action', 'Adventure']"
2013,"['Indie', 'Casual']"
2013,"['Action', 'Indie', 'Simulation']"
2013,"['Action', 'Adventure', 'Indie']"
2013,"['Action', 'Adventure']"
2013,"['Action', 'Adventure']"
2013,"['Action', 'Adventure']"
2013,"['Action', 'Adventure']"
2013,"['Action', 'Adventure']"
2013,"['Action', 'Adventure']"
2013,"['Action', 'Adventure']"
2013,"['Action', 'Adventure']"
2013,['Action']
2013,"['Action', 'Adventure']"
2013,"['Adventure', 'Indie', 'RPG']"
2013,"['Action', 'Adventure']"
2013,['Simulation']
2013,"['Indie', 'Simulation', 'Sports', 'Strategy']"
2013,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
2013,['Simulation']
2013,"['Action', 'Strategy', 'Indie', 'Casual']"
2013,"['Indie', 'Strategy']"
2013,"['Action', 'Strategy', 'Indie']"
2013,"['Action', 'Indie', 'Strategy']"
2013,['Action']
2013,['Action']
2013,['Action']
2013,['Simulation']
2013,['Action']
2013,"['Adventure', 'Indie']"
2013,"['Adventure', 'Indie']"
2013,['Action']
2013,"['Action', 'Indie', 'Simulation']"
2013,"['RPG', 'Simulation', 'Strategy']"
2013,['Massively Multiplayer']
2013,['Action']
2013,"['Indie', 'Strategy']"
2013,['Action']
2013,['Strategy']
2013,['Action']
2013,['Strategy']
2013,"['Action', 'RPG']"
2013,"['Casual', 'Sports']"
2013,"['Indie', 'Strategy']"
2013,"['Action', 'Adventure']"
2013,"['Action', 'Indie', 'Strategy']"
2013,"['Action', 'Adventure', 'Indie']"
2017,"['Education', 'Software Training', 'Utilities', 'Web Publishing']"
2013,['Strategy']
2013,"['Action', 'Adventure']"
2013,"['Action', 'Adventure']"
2013,"['Action', 'Adventure']"
2013,"['Action', 'Indie', 'Strategy']"
2013,"['Action', 'Adventure']"
2013,['Simulation']
2013,"['Indie', 'Simulation', 'Strategy']"
2013,['Action']
1983,"['Action', 'Adventure', 'Casual']"
2013,"['Action', 'Indie']"
2013,"['Action', 'Indie', 'Simulation']"
2013,"['Action', 'Strategy', 'Indie']"
2013,"['Action', 'Adventure']"
2013,"['Design &amp; Illustration', 'Web Publishing']"
2013,['Strategy']
2013,['Strategy']
2013,['Strategy']
2013,['Action']
2013,['Action']
2013,['Action']
2013,"['Casual', 'Simulation']"
2013,['Action']
2013,"['Design &amp; Illustration', 'Web Publishing']"
2013,"['Action', 'Adventure']"
2013,"['Action', 'Adventure']"
2013,"['Action', 'Adventure']"
2013,"['Action', 'Adventure']"
2013,"['Action', 'Adventure']"
2013,"['Action', 'Indie']"
2013,"['Indie', 'Strategy']"
2013,"['Design &amp; Illustration', 'Web Publishing']"
2013,['Casual']
2013,"['Action', 'Strategy', 'Indie']"
2013,['Simulation']
2013,"['Casual', 'Simulation']"
2013,"['Indie', 'RPG']"
2013,"['Casual', 'Indie', 'Simulation', 'Strategy']"
2013,"['Casual', 'Indie', 'RPG', 'Strategy']"
2013,['Strategy']
2013,['Strategy']
2013,['Strategy']
2013,['Strategy']
2013,['Strategy']
2013,['Simulation']
2013,"['Action', 'Indie', 'Strategy']"
2013,"['Indie', 'Strategy']"
2013,['Simulation']
2013,['Action']
2013,['Simulation']
2013,"['Action', 'Indie', 'Strategy']"
2013,"['Indie', 'RPG']"
2013,"['Action', 'Adventure', 'RPG']"
2013,['Strategy']
2013,['Strategy']
2013,['Strategy']
2013,['Strategy']
2013,['Action']
2013,['Strategy']
2013,"['Action', 'RPG']"
2013,['Action']
2013,['Simulation']
2013,"['Action', 'Casual', 'Indie', 'Strategy']"
2013,['Strategy']
2013,['Strategy']
2013,['Strategy']
2013,['Strategy']
2013,"['Action', 'Adventure', 'Indie']"
2013,"['Action', 'RPG']"
2013,"['Action', 'RPG']"
2013,"['Action', 'RPG']"
2013,"['Action', 'RPG']"
2013,['Strategy']
2013,"['Action', 'RPG']"
2013,['Strategy']
2013,"['Action', 'RPG']"
2013,"['Action', 'RPG']"
2013,"['Action', 'RPG']"
2013,['Action']
2013,"['Action', 'RPG']"
2013,"['Free to Play', 'Massively Multiplayer', 'RPG']"
2013,"['Free to Play', 'Massively Multiplayer', 'RPG']"
2013,"['Action', 'Indie']"
2013,['Adventure']
2013,['Action']
2013,['Action']
2013,['Action']
2013,"['Action', 'Free to Play']"
2013,"['Action', 'RPG']"
2013,"['Racing', 'Sports']"
1997,['Action']
2013,['RPG']
2013,"['Indie', 'Simulation', 'Sports', 'Strategy']"
2013,['Simulation']
2013,"['Racing', 'Sports']"
2013,"['Casual', 'Simulation']"
2013,['Strategy']
2013,"['Action', 'Indie']"
2013,"['Adventure', 'Casual', 'Indie']"
2013,"['Action', 'Indie']"
2013,['Action']
2013,"['Action', 'Indie']"
2013,['Adventure']
2013,"['Adventure', 'Indie']"
2013,['Action']
2013,['Strategy']
2013,['Strategy']
2013,"['Racing', 'Sports']"
2013,"['Action', 'Free to Play']"
2013,"['Adventure', 'Indie', 'RPG', 'Strategy']"
2013,"['Action', 'Strategy']"
2013,"['Action', 'Indie', 'Strategy']"
2013,"['Action', 'Adventure', 'Indie']"
2013,"['Action', 'Indie', 'Strategy']"
2013,['Strategy']
2013,"['Adventure', 'Indie', 'RPG']"
2013,"['Indie', 'Strategy']"
2013,['Strategy']
2013,['Action']
2013,['Simulation']
2013,"['Action', 'Adventure']"
2013,['Simulation']
2013,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']"
2013,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']"
2013,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']"
2013,"['Action', 'Indie', 'Strategy']"
2013,['Action']
2013,"['Indie', 'Simulation', 'Sports', 'Strategy']"
2013,['Strategy']
2013,['Simulation']
2013,['Indie']
2013,['Action']
2013,"['Casual', 'Strategy']"
2011,['Simulation']
2010,['Simulation']
2012,['Simulation']
2012,"['Simulation', 'Strategy']"
2013,['Simulation']
2013,"['Adventure', 'Casual', 'Indie']"
2013,"['Adventure', 'Casual', 'Indie']"
2013,"['Action', 'RPG', 'Strategy']"
2013,"['Action', 'Adventure']"
2013,['Strategy']
2013,['Strategy']
2013,['Strategy']
2013,"['Action', 'Indie']"
2013,"['Action', 'Adventure', 'Casual', 'Indie']"
2012,"['Indie', 'RPG']"
2013,"['Simulation', 'Strategy']"
2013,"['Simulation', 'Strategy']"
2013,"['Simulation', 'Strategy']"
2013,"['RPG', 'Simulation', 'Strategy']"
2013,['Strategy']
2013,"['Action', 'Adventure']"
2013,"['Action', 'Adventure', 'Casual']"
2013,"['RPG', 'Simulation', 'Strategy']"
2013,['Indie']
2013,['Simulation']
2013,['Strategy']
2013,"['Free to Play', 'Massively Multiplayer', 'Simulation']"
2013,"['Indie', 'Strategy']"
2013,"['Simulation', 'Strategy']"
2013,['Simulation']
2013,"['Indie', 'Strategy']"
2013,"['Action', 'Indie']"
2013,['Simulation']
2013,"['Action', 'Adventure']"
2013,['Simulation']
2013,['Action']
2013,['Strategy']
2013,"['Action', 'Adventure']"
2013,"['Action', 'Adventure']"
2013,['Action']
2013,"['Casual', 'Strategy']"
1984,"['Action', 'Adventure', 'Casual']"
2013,"['Action', 'Indie', 'Strategy']"
2013,"['Indie', 'Simulation', 'Strategy']"
2013,['Strategy']
2013,['Strategy']
2015,"['Action', 'Indie']"
2013,"['Adventure', 'Indie']"
2013,"['Adventure', 'Indie']"
2013,['Indie']
2013,"['Free to Play', 'Massively Multiplayer', 'RPG']"
2014,"['Action', 'Indie']"
2013,"['Casual', 'Indie']"
2013,"['Action', 'Casual', 'Indie']"
2013,['Simulation']
2015,"['Action', 'Free to Play']"
2013,['Simulation']
2013,"['Casual', 'Indie', 'Simulation', 'Strategy']"
2013,"['Action', 'Strategy']"
2013,"['Action', 'Strategy']"
2013,"['Action', 'Strategy']"
2013,"['Action', 'Strategy']"
2013,"['Action', 'Strategy']"
2013,"['Action', 'Strategy']"
2013,"['Action', 'Strategy']"
2013,"['Action', 'Strategy']"
2013,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']"
2013,"['Racing', 'Sports']"
2013,"['Action', 'RPG']"
2013,"['Action', 'RPG']"
2013,"['Action', 'RPG']"
2013,"['Action', 'RPG']"
2013,"['Action', 'RPG']"
2013,"['Action', 'RPG']"
2013,"['Action', 'RPG']"
2013,"['Action', 'Adventure', 'Indie']"
2013,"['Adventure', 'Indie']"
2013,"['Adventure', 'Casual']"
2013,"['Indie', 'RPG', 'Strategy']"
2013,['Simulation']
2013,"['Action', 'Indie', 'Strategy']"
2013,['Simulation']
2013,"['Action', 'Adventure']"
2013,['Strategy']
2013,"['Adventure', 'Indie', 'RPG']"
2013,['Simulation']
2013,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2013,['Strategy']
2013,"['Racing', 'Simulation', 'Sports']"
2013,['Strategy']
2013,['Strategy']
2013,['Strategy']
2013,['Strategy']
2013,['Strategy']
2013,['Strategy']
2013,['Strategy']
2013,['Strategy']
2013,['Strategy']
2008,['Simulation']
2013,['Strategy']
2013,"['Casual', 'Indie', 'Strategy']"
2013,"['Adventure', 'Casual', 'Indie']"
2013,['Simulation']
2013,"['Adventure', 'Indie']"
2013,"['Action', 'Adventure', 'Casual', 'Indie']"
2013,['Simulation']
2013,"['Simulation', 'Strategy']"
2013,"['Indie', 'Simulation']"
2013,['Adventure']
2012,"['Action', 'Indie']"
2013,"['Action', 'Adventure', 'Indie']"
2013,"['Action', 'Adventure']"
2013,"['Action', 'Adventure']"
2013,"['Action', 'Adventure', 'Indie']"
2013,['Indie']
2013,"['Action', 'Racing', 'Simulation', 'Sports']"
2013,"['Simulation', 'Strategy']"
2013,['Action']
2002,['Action']
2013,"['Action', 'Strategy']"
2013,"['Simulation', 'Strategy']"
2013,['Strategy']
2013,['Strategy']
2013,"['Action', 'Adventure', 'Casual', 'Strategy']"
2013,['Strategy']
2013,['Action']
2013,"['Action', 'Indie']"
2013,['Action']
2013,['Action']
2013,['Action']
2013,['Action']
2013,['Action']
2013,['Strategy']
2013,['Action']
2013,['Action']
2013,['Simulation']
2013,['Action']
2013,"['Action', 'Adventure']"
2012,"['Action', 'Indie']"
2013,"['Casual', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,['Simulation']
2001,['Simulation']
2013,"['Free to Play', 'Indie', 'Simulation', 'Sports', 'Early Access']"
2013,"['Adventure', 'Indie']"
2013,"['Indie', 'Simulation', 'Sports', 'Strategy']"
2013,['Action']
2013,"['Casual', 'Indie']"
2013,['Adventure']
2013,"['Action', 'Indie', 'RPG']"
2013,"['Simulation', 'Strategy']"
2013,"['Adventure', 'Strategy']"
2013,"['Adventure', 'Indie']"
2013,"['Casual', 'Indie', 'Simulation']"
2013,"['Casual', 'Indie']"
2013,"['Action', 'Indie']"
2013,['Simulation']
2001,['RPG']
2013,['Simulation']
2013,"['Adventure', 'Indie']"
2013,"['Action', 'Indie']"
2013,"['Simulation', 'Strategy']"
1996,['Adventure']
2013,"['Action', 'Adventure', 'Indie']"
2013,"['Action', 'Adventure', 'RPG', 'Simulation', 'Strategy']"
2013,['Adventure']
2013,"['Adventure', 'Indie']"
2013,"['Adventure', 'Indie']"
2013,"['Action', 'RPG']"
2013,"['Action', 'Adventure', 'Indie']"
2014,"['Action', 'Indie']"
2013,"['Action', 'Indie', 'RPG']"
2013,"['Action', 'Adventure', 'Indie']"
2013,"['Action', 'Indie']"
2013,"['Action', 'Indie']"
2013,"['Action', 'Adventure']"
2013,"['Action', 'Adventure', 'Indie']"
2013,"['Action', 'Adventure']"
2013,"['Action', 'Adventure']"
2008,"['Action', 'Adventure']"
2013,['Action']
2013,"['Action', 'Adventure']"
2013,['Action']
2013,['Strategy']
2013,"['Action', 'RPG', 'Simulation']"
1997,"['Casual', 'Indie']"
2003,"['Casual', 'Indie']"
1996,"['Casual', 'Indie']"
1997,"['Casual', 'Indie']"
1998,"['Casual', 'Indie']"
1997,"['Casual', 'Indie']"
1995,"['Casual', 'Indie']"
1996,"['Casual', 'Indie']"
2013,"['Action', 'Indie']"
2013,['Action']
2013,"['Casual', 'Strategy']"
2013,"['Action', 'Indie']"
1998,"['Casual', 'Indie']"
2013,"['Casual', 'Simulation']"
2013,['Strategy']
2013,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
2013,"['Action', 'Indie']"
2013,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
2013,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
2013,"['Simulation', 'Strategy']"
2013,"['Action', 'Indie', 'RPG']"
2013,"['Indie', 'RPG', 'Simulation', 'Strategy']"
2013,"['Indie', 'RPG', 'Simulation', 'Early Access']"
2013,"['Casual', 'Indie', 'Simulation', 'Strategy']"
2013,"['Action', 'Indie', 'Strategy']"
2013,"['Action', 'Adventure', 'Indie']"
2013,"['Indie', 'Simulation']"
2013,"['Action', 'Indie', 'Racing']"
2013,['Action']
2013,['Strategy']
2013,"['Action', 'Adventure']"
2013,"['Free to Play', 'Simulation']"
2013,"['Free to Play', 'Simulation']"
2013,"['Free to Play', 'Simulation']"
2013,"['Free to Play', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']"
2013,"['Casual', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,"['Adventure', 'Indie', 'RPG']"
2013,['Strategy']
2013,['Strategy']
2013,"['Casual', 'Simulation']"
2013,"['Action', 'Adventure', 'Casual', 'Indie']"
2013,['Simulation']
2013,"['Action', 'Indie', 'Strategy']"
2013,['Simulation']
2013,"['RPG', 'Simulation', 'Strategy']"
2013,"['Casual', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,"['Action', 'Indie', 'RPG', 'Early Access']"
2013,"['Casual', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,"['Casual', 'Simulation']"
2013,"['Action', 'Indie', 'RPG']"
