price,release_year,early_access,genres
19.99,2011,False,['Simulation']
5.99,2011,False,"['Strategy', 'Indie', 'Simulation']"
4.99,2011,False,"['Action', 'Indie', 'RPG']"
4.99,2011,False,"['Indie', 'RPG']"
4.99,2011,False,"['Casual', 'Indie', 'Strategy']"
9.99,2011,False,"['Simulation', 'Strategy']"
14.99,2011,False,['RPG']
8.99,2011,False,"['Action', 'Indie']"
1.99,2011,False,"['Action', 'Indie', 'Strategy']"
6.99,2011,False,"['Action', 'RPG']"
0.0,2011,False,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2.99,2011,False,"['Simulation', 'Strategy']"
19.99,2011,False,['Action']
6.99,2011,False,['Adventure']
2.99,2011,False,"['Action', 'Indie', 'Strategy']"
39.99,2011,False,['Action']
19.99,2011,False,"['Adventure', 'Strategy']"
11.99,2011,False,"['Adventure', 'Strategy']"
1.99,2011,False,['Strategy']
4.99,2011,False,"['Action', 'Indie']"
2.99,2011,False,"['Action', 'Indie']"
1.99,2011,False,"['Strategy', 'RPG', 'Indie']"
6.99,2011,False,"['Indie', 'Casual']"
2.99,2011,False,"['Action', 'RPG']"
9.99,2011,False,"['Indie', 'Racing']"
1.99,2011,False,"['Action', 'RPG']"
4.99,2011,False,['Strategy']
1.59,2011,False,['Strategy']
5.99,2011,False,"['Action', 'RPG']"
1.99,2011,False,['Strategy']
3.99,2010,False,['Strategy']
19.99,2011,False,['Strategy']
12.99,2011,False,['Simulation']
0.0,2011,False,"['Action', 'Free to Play', 'Massively Multiplayer']"
4.99,2012,False,"['Adventure', 'Indie']"
1.99,2011,False,['Strategy']
7.99,2011,False,['Action']
9.99,2011,False,['Racing']
3.99,2011,False,['Action']
1.99,2011,False,"['Action', 'RPG', 'Indie']"
2.99,2011,False,"['Simulation', 'Strategy']"
9.99,2011,False,['Action']
2.99,2011,False,['Strategy']
0.99,2011,False,['Action']
0.99,2011,False,['Action']
2.99,2011,False,"['Casual', 'Indie', 'RPG']"
0.99,2011,False,['Action']
4.99,2011,False,['Strategy']
0.99,2011,False,['Action']
9.99,2011,False,"['Action', 'Simulation']"
19.99,2013,False,"['Action', 'Adventure', 'Indie']"
3.99,2011,False,"['Action', 'RPG', 'Indie']"
5.99,2011,False,"['Action', 'Indie']"
9.99,2011,False,"['Action', 'Adventure', 'RPG']"
2.99,2011,False,['Action']
2.99,2011,False,"['Casual', 'Strategy']"
1.99,2011,False,"['Action', 'RPG', 'Indie']"
2.99,2011,False,['Action']
4.99,2011,False,['Action']
2.99,2011,False,['Action']
2.99,2011,False,['Action']
2.99,2011,False,['Action']
2.99,2011,False,['Action']
9.99,2011,False,['Action']
0.99,2011,False,['Action']
0.99,2011,False,['Action']
0.99,2011,False,['Action']
0.99,2011,False,['Action']
7.99,2012,False,"['Indie', 'Strategy']"
12.99,2012,False,['Simulation']
9.99,2012,False,"['RPG', 'Strategy']"
4.99,2012,False,"['Strategy', 'RPG']"
9.99,2005,False,"['Action', 'Indie']"
19.99,2012,False,"['Action', 'Indie', 'RPG']"
0.0,2010,False,"['Free to Play', 'Massively Multiplayer', 'RPG']"
2.99,2012,False,"['Action', 'RPG', 'Indie']"
1.99,2012,False,"['Action', 'RPG', 'Indie']"
19.99,2012,False,"['RPG', 'Simulation', 'Strategy']"
9.99,2012,False,"['Action', 'Indie']"
9.99,2012,False,['Strategy']
9.99,2012,False,"['Action', 'Casual', 'Indie']"
5.99,2012,False,"['Casual', 'Indie']"
4.99,2012,False,"['Casual', 'Indie', 'Racing']"
9.99,2012,False,"['Action', 'Casual', 'Indie']"
0.99,2012,False,"['Action', 'Indie']"
39.99,2012,False,"['RPG', 'Simulation', 'Strategy']"
1.99,2012,False,['Strategy']
1.99,2012,False,['Strategy']
1.99,2012,False,"['Action', 'Indie']"
9.99,2012,False,"['Action', 'Adventure']"
19.99,2010,False,['Simulation']
1.99,2012,False,"['Action', 'RPG']"
11.99,2011,False,['Action']
13.99,2012,False,"['RPG', 'Simulation']"
0.0,2012,False,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
1.99,2012,False,['Strategy']
6.99,2012,False,['Action']
9.99,2012,False,"['Adventure', 'Casual']"
4.99,2012,False,"['Adventure', 'Indie']"
9.99,2012,False,"['Action', 'Adventure']"
19.99,2012,False,"['Action', 'Adventure']"
9.99,2012,False,['Action']
5.99,2012,False,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']"
12.99,2012,False,['Simulation']
3.99,2012,False,['Simulation']
19.99,2012,False,"['Action', 'Indie', 'Strategy']"
4.99,2012,False,"['Casual', 'Indie', 'Strategy']"
9.99,2012,False,"['Action', 'Indie', 'Casual']"
9.99,2012,False,"['Action', 'Adventure']"
19.99,2012,False,['Simulation']
9.99,2012,False,"['Adventure', 'Indie']"
4.99,2012,False,"['Casual', 'Indie']"
19.99,2012,False,['Simulation']
8.99,2012,False,['Simulation']
2.99,2012,False,"['Action', 'Adventure', 'Indie']"
9.99,2012,False,['Strategy']
9.99,2012,False,['Simulation']
4.99,2012,False,"['Casual', 'Indie', 'Strategy']"
1.99,2012,False,"['Action', 'RPG', 'Indie']"
3.99,2012,False,"['Strategy', 'RPG', 'Indie']"
3.99,2012,False,"['Indie', 'Strategy']"
9.99,2012,False,"['Adventure', 'Casual']"
0.99,2012,False,"['Strategy', 'RPG', 'Indie']"
4.99,2012,False,"['Action', 'Indie', 'Casual']"
14.99,2012,False,"['Action', 'Adventure', 'RPG']"
8.99,2012,False,['Simulation']
1.99,2012,False,"['Adventure', 'Indie', 'Strategy']"
6.99,2012,False,['Action']
4.99,2012,False,"['Action', 'Indie']"
9.99,2012,False,"['Action', 'Adventure', 'Indie']"
9.99,2012,False,"['Action', 'RPG']"
29.99,2012,False,['Strategy']
9.99,2012,False,['Adventure']
4.99,2012,False,"['Action', 'Indie']"
2.99,2012,False,"['Casual', 'Strategy']"
9.99,2012,False,"['Adventure', 'Casual']"
9.99,2012,False,"['Adventure', 'Casual']"
6.99,2012,False,"['Simulation', 'Strategy']"
9.99,2012,False,"['Casual', 'Indie']"
8.99,2012,False,['Simulation']
3.99,2012,False,"['Strategy', 'RPG', 'Indie']"
9.99,2012,False,['Racing']
14.99,2012,False,"['Indie', 'Strategy']"
9.99,2012,False,"['Action', 'RPG', 'Strategy']"
12.99,2012,False,['Simulation']
6.99,2012,False,"['Casual', 'Indie', 'RPG']"
1.99,2012,False,"['Strategy', 'RPG', 'Indie']"
0.0,2012,False,['Indie']
0.0,2012,False,"['Indie', 'Casual']"
19.99,2014,True,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
6.99,2012,False,['Action']
5.99,2012,False,"['Strategy', 'Simulation']"
9.99,2012,False,['RPG']
3.99,2012,False,"['Action', 'Strategy', 'RPG', 'Indie']"
4.99,2012,False,"['Action', 'Adventure']"
14.99,2012,False,['Action']
9.99,2012,False,['Indie']
9.99,2012,False,"['Action', 'Casual', 'Simulation', 'Strategy']"
5.99,2012,False,['Strategy']
2.99,2012,False,['Action']
2.99,2012,False,['Action']
19.99,2012,False,['Simulation']
1.99,2012,False,"['Casual', 'Indie', 'Strategy']"
4.99,2012,False,['Simulation']
4.99,2012,False,"['RPG', 'Simulation', 'Strategy']"
19.99,2010,False,"['Action', 'Indie']"
4.99,2012,False,"['Action', 'Indie']"
19.99,2012,False,['Adventure']
3.99,2012,False,"['Casual', 'Indie']"
8.99,2012,False,['Simulation']
12.99,2012,False,['Simulation']
29.99,2012,False,['Action']
9.99,2012,False,"['Action', 'Indie', 'RPG']"
9.99,2012,False,"['Indie', 'Simulation', 'Strategy']"
6.99,2012,False,['Simulation']
5.99,2012,False,"['Casual', 'Indie', 'Strategy']"
9.99,2012,False,"['Casual', 'Indie', 'Strategy']"
19.99,2012,False,['Simulation']
3.99,2012,False,['Simulation']
19.99,2012,False,"['Action', 'Adventure', 'RPG']"
1.99,2012,False,"['Strategy', 'RPG', 'Indie']"
14.99,2012,False,['Action']
19.99,2012,False,['Action']
1.99,2012,False,['Action']
1.99,2012,False,['Action']
0.99,2012,False,"['Action', 'Indie']"
0.0,2012,False,"['Free to Play', 'Massively Multiplayer', 'RPG']"
9.99,2012,False,"['Indie', 'Casual']"
9.99,2012,False,['Indie']
14.99,2012,False,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
19.99,2012,False,"['Action', 'Adventure']"
2.99,2012,False,"['Casual', 'Strategy']"
0.0,2012,False,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']"
7.99,2012,False,['Action']
14.99,2012,False,['Action']
4.99,2012,False,"['Indie', 'RPG']"
19.99,2012,False,"['Adventure', 'Indie']"
34.99,2012,False,"['Massively Multiplayer', 'RPG']"
0.0,2012,False,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']"
19.99,2012,False,['Action']
1.99,2012,False,['Strategy']
9.99,2012,False,['Strategy']
8.99,2012,False,"['Casual', 'Strategy']"
0.0,2012,False,"['Action', 'Free to Play']"
4.99,2012,False,['Action']
5.99,2002,False,['RPG']
1.99,2012,False,['Strategy']
1.99,2012,False,"['Action', 'Indie']"
6.99,2012,False,"['Action', 'Indie', 'Casual']"
3.99,2012,False,"['RPG', 'Indie']"
0.99,2012,False,['Strategy']
0.99,2012,False,['Strategy']
0.99,2012,False,['Action']
0.99,2012,False,['Strategy']
0.99,2012,False,['Strategy']
39.99,2012,False,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']"
0.99,2012,False,['Action']
0.99,2012,False,['Action']
0.99,2012,False,['Action']
0.99,2012,False,['Action']
9.99,2012,False,"['RPG', 'Strategy']"
0.99,2012,False,['Action']
0.99,2012,False,['Action']
0.99,2012,False,['Action']
0.99,2012,False,['Action']
0.99,2012,False,['Action']
0.99,2012,False,['Action']
0.99,2012,False,['Action']
0.99,2012,False,['Action']
0.99,2012,False,['Action']
0.99,2012,False,['Action']
0.99,2012,False,['Action']
0.99,2012,False,['Action']
12.99,2012,False,['Action']
2.99,2012,False,['Action']
2.99,2012,False,['Action']
14.99,2012,False,['Action']
2.99,2012,False,"['Action', 'Indie']"
9.99,2012,False,['Adventure']
0.99,2012,False,['Strategy']
19.99,2012,False,['Adventure']
1.99,2012,False,['Strategy']
12.99,2012,False,['Action']
9.99,2012,False,"['Action', 'Indie', 'Strategy']"
5.99,2012,False,['Action']
2.99,2012,False,"['Casual', 'Indie']"
5.99,2012,False,['Action']
1.99,2012,False,"['Casual', 'Indie', 'Strategy']"
9.99,2012,False,"['Action', 'Racing']"
12.99,2012,False,['Simulation']
2.99,2012,False,['Action']
8.99,2012,False,['Simulation']
4.99,2012,False,['Action']
4.99,2012,False,"['Indie', 'Strategy']"
8.99,2012,False,['Simulation']
14.99,2012,False,"['Action', 'Strategy']"
1.99,2012,False,['Action']
1.99,2012,False,['Action']
7.99,2012,False,"['Action', 'Indie', 'Simulation', 'Strategy']"
14.99,2012,False,['Action']
9.99,2005,False,['RPG']
9.99,2010,False,"['Action', 'Indie', 'RPG']"
1.99,2012,False,"['Indie', 'Casual']"
19.99,2012,False,['Simulation']
7.99,2012,False,['Simulation']
7.99,2012,False,['Simulation']
0.99,2012,False,['Action']
3.99,2012,False,['Action']
6.99,2012,False,['Action']
3.99,2012,False,['Action']
5.99,2012,False,['Action']
9.99,2012,False,['Indie']
2.99,2012,False,['Action']
1.99,2012,False,['Action']
9.99,2012,False,['Action']
0.99,2012,False,['Action']
2.99,2012,False,['Action']
5.99,2012,False,['Action']
1.49,2012,False,['Action']
1.99,2012,False,['Action']
4.99,2012,False,['Indie']
19.99,2012,False,"['Action', 'Adventure']"
9.99,2011,False,"['Adventure', 'Indie', 'RPG']"
9.99,2012,False,"['Action', 'Indie']"
29.99,2012,False,['Action']
6.99,2012,False,"['Action', 'Indie', 'Casual']"
4.99,2012,False,['Strategy']
8.99,2012,False,"['Action', 'Simulation']"
7.99,2012,False,['Action']
4.99,2012,False,['Strategy']
2.49,2012,False,"['Action', 'Indie', 'Strategy']"
2.49,2012,False,"['Action', 'Indie', 'Strategy']"
2.49,2012,False,"['Action', 'Indie', 'Strategy']"
2.49,2012,False,"['Action', 'Indie', 'Strategy']"
1.49,2012,False,"['Action', 'Indie', 'Strategy']"
2.49,2012,False,"['Action', 'Indie', 'Strategy']"
9.99,2012,False,"['RPG', 'Strategy']"
1.99,2012,False,['Action']
1.99,2012,False,['Action']
1.99,2012,False,['Action']
9.99,2012,False,['Action']
4.99,2012,False,['Action']
9.99,2012,False,['Action']
19.99,2012,False,['Adventure']
7.99,2012,False,['Action']
32.99,2012,False,"['Action', 'Strategy']"
99.99,2012,False,['Animation &amp; Modeling']
5.99,2012,False,"['Action', 'Indie']"
19.99,2012,False,"['Action', 'Indie', 'Strategy']"
2.99,2012,False,['Action']
9.99,2012,False,"['Action', 'Indie']"
9.99,2012,False,"['Action', 'RPG']"
0.99,2012,False,['Strategy']
0.99,2012,False,['Strategy']
0.99,2012,False,['Strategy']
0.99,2012,False,['Strategy']
0.99,2012,False,['Strategy']
2.99,2012,False,"['Casual', 'Simulation']"
0.99,2012,False,['Strategy']
0.99,2012,False,['Strategy']
4.99,2012,False,"['Adventure', 'Indie']"
19.99,2012,False,['Action']
9.99,2012,False,"['Action', 'RPG']"
3.99,2012,False,"['Action', 'Racing']"
1.99,2012,False,"['Action', 'Adventure']"
1.99,2012,False,"['Action', 'Strategy', 'RPG', 'Indie']"
0.99,2012,False,['Strategy']
2.99,2012,False,"['Casual', 'Simulation']"
7.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
7.99,2012,False,"['Casual', 'Simulation']"
7.99,2012,False,"['Casual', 'Simulation']"
11.99,2012,False,"['Casual', 'Simulation']"
7.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
29.99,2012,False,"['Casual', 'Simulation']"
19.99,2012,False,"['Adventure', 'Indie']"
19.99,2012,False,"['Indie', 'Strategy']"
7.99,2012,False,"['Action', 'Indie']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
14.99,2012,False,"['Action', 'Indie']"
2.99,2012,False,"['Simulation', 'Strategy']"
9.99,2012,False,"['Strategy', 'Casual']"
4.99,2012,False,['Strategy']
9.99,2012,False,"['Action', 'Indie']"
3.99,2012,False,"['Action', 'Adventure']"
1.99,2012,False,"['Action', 'Adventure']"
2.99,2012,False,"['Action', 'Adventure', 'Strategy', 'RPG', 'Indie']"
4.99,2012,False,"['Action', 'Adventure', 'Indie', 'Simulation']"
14.95,2006,False,['Action']
5.99,2004,False,['RPG']
0.99,2012,False,"['Action', 'RPG']"
19.99,2012,False,['RPG']
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
9.99,2003,False,"['Action', 'Adventure', 'Indie']"
14.99,2012,False,['Racing']
19.99,2012,False,"['Adventure', 'Indie']"
14.99,2012,False,"['Indie', 'Strategy']"
29.99,2012,False,"['Action', 'Free to Play', 'Massively Multiplayer']"
2.99,2012,False,['Strategy']
4.99,2012,False,['Strategy']
5.99,2012,False,"['Strategy', 'Indie', 'Simulation']"
9.99,2012,False,"['Action', 'Indie']"
9.99,2012,False,"['Action', 'Adventure', 'Indie']"
7.99,2012,False,"['Action', 'Indie', 'Simulation']"
12.99,2012,False,['Adventure']
0.99,2012,False,['Action']
0.99,2012,False,['Action']
0.99,2012,False,['Action']
59.99,2012,False,['Action']
2.99,2012,False,"['Action', 'Adventure']"
2.99,2012,False,"['Action', 'Adventure']"
0.99,2012,False,['Racing']
1.99,2012,False,"['Action', 'Adventure']"
0.99,2012,False,['Racing']
0.99,2012,False,['Racing']
0.99,2012,False,['Racing']
0.99,2012,False,['Racing']
6.99,2004,False,"['RPG', 'Strategy']"
0.99,2012,False,['Action']
0.99,2012,False,['Action']
0.99,2012,False,['Action']
0.99,2012,False,['Action']
0.99,2012,False,['Action']
0.99,2012,False,['Action']
19.99,2012,False,['Simulation']
19.99,2012,False,['Simulation']
19.99,2012,False,['Simulation']
0.99,2012,False,['Strategy']
0.99,2012,False,['Strategy']
0.99,2012,False,['Strategy']
0.99,2012,False,['Strategy']
4.99,2012,False,['Strategy']
6.99,2012,False,['Simulation']
14.99,2012,False,"['Action', 'Adventure', 'Indie']"
3.99,2012,False,"['Action', 'Indie']"
6.99,2012,False,['Action']
9.99,2012,False,"['Action', 'Indie']"
7.99,2005,False,"['Racing', 'Simulation', 'Sports']"
19.99,2012,False,['Simulation']
19.99,2012,False,"['Adventure', 'Indie']"
9.99,2012,False,"['Adventure', 'Indie']"
4.99,2012,False,"['Strategy', 'Casual']"
0.99,2012,False,"['Strategy', 'Casual']"
0.0,2012,False,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation']"
9.99,2012,False,"['Strategy', 'Indie', 'Casual']"
6.99,2003,False,"['Action', 'Adventure']"
6.99,2012,False,"['Action', 'Adventure']"
6.99,2001,False,"['Action', 'Adventure']"
6.99,2012,False,['Simulation']
19.99,2012,False,"['Action', 'Simulation', 'Strategy']"
4.99,2012,False,"['Action', 'Adventure']"
4.99,2012,False,"['Action', 'Simulation', 'Strategy']"
7.99,2012,False,"['Casual', 'Simulation']"
9.99,2012,False,"['Adventure', 'Indie']"
2.99,2012,False,"['Casual', 'Simulation']"
7.99,2012,False,['Adventure']
19.99,2011,False,['Simulation']
3.99,2012,False,"['RPG', 'Strategy']"
0.99,2012,False,['Strategy']
0.99,2012,False,['Strategy']
4.99,2012,False,['Action']
2.99,2012,False,"['Simulation', 'Strategy']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
2.99,2012,False,"['Casual', 'Simulation']"
14.99,2012,False,['RPG']
19.99,2012,False,['Simulation']
2.99,2012,False,"['Indie', 'Casual']"
13.99,2013,False,"['Adventure', 'Casual']"
4.99,2013,False,['Racing']
4.99,2013,False,['Racing']
9.99,2013,False,"['Action', 'Indie']"
4.99,2013,False,['Racing']
2.99,2013,False,['Strategy']
19.99,2013,False,['Simulation']
9.99,2013,False,"['Action', 'Strategy', 'Casual']"
6.99,2013,False,"['Action', 'Strategy']"
9.99,2013,False,"['Indie', 'Strategy']"
5.99,2013,False,"['Strategy', 'Indie', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
3.99,2013,False,"['RPG', 'Strategy']"
69.99,2013,False,['Action']
0.99,2013,False,"['Action', 'RPG']"
0.99,2013,False,"['Action', 'RPG']"
9.99,2013,False,"['Indie', 'Strategy']"
0.99,2013,False,"['Action', 'RPG']"
0.99,2013,False,"['Action', 'RPG']"
0.99,2013,False,"['Action', 'RPG']"
0.99,2013,False,"['Action', 'RPG']"
9.99,2013,False,"['Action', 'Indie', 'Simulation']"
19.99,2013,False,"['Action', 'Indie', 'Simulation']"
14.99,2013,False,['Adventure']
19.99,2013,False,"['Action', 'Simulation']"
9.99,2013,False,"['Action', 'Indie']"
29.99,2013,False,"['Action', 'Adventure']"
4.99,2013,False,"['Strategy', 'Indie']"
9.99,2013,False,"['Action', 'Indie']"
4.99,2013,False,"['Casual', 'Indie']"
2.99,2013,False,['Simulation']
2.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
0.99,2013,False,['Action']
0.99,2013,False,['Action']
0.99,2013,False,['Action']
9.99,2013,False,['Simulation']
0.99,2013,False,['Action']
19.99,2013,False,['Action']
3.99,2013,False,"['RPG', 'Strategy']"
6.99,2013,False,"['Action', 'Indie']"
24.99,2013,False,"['Simulation', 'Strategy']"
14.99,2013,False,"['Action', 'Adventure', 'Indie', 'Strategy']"
1.99,2013,False,"['Casual', 'Indie', 'Strategy']"
2.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
19.99,2013,False,"['Simulation', 'Strategy']"
9.99,2013,False,['Adventure']
2.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
9.99,2013,False,['Action']
29.99,2013,False,"['RPG', 'Web Publishing']"
7.99,2013,False,"['Casual', 'Simulation']"
19.99,2013,False,['Simulation']
2.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
2.99,2013,False,"['Casual', 'Simulation']"
8.99,2013,False,['Action']
7.99,2013,False,"['Casual', 'Simulation']"
1.99,2013,False,['Action']
9.99,2013,False,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2.99,2013,False,"['Action', 'Indie']"
9.99,2013,False,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
9.99,2013,False,"['Adventure', 'Indie', 'Simulation']"
9.99,2013,False,"['Action', 'Adventure', 'Indie']"
1.99,2013,False,['Strategy']
9.99,2013,False,"['Action', 'Indie']"
39.99,2013,False,['Simulation']
19.99,2013,False,"['Action', 'Racing']"
4.99,2013,False,['Indie']
19.99,2013,False,"['Action', 'Free to Play', 'Indie', 'Strategy']"
1.99,1997,False,"['Action', 'Indie']"
